"90489","1408","FIN","241","Wilf","Corporate Finance","3","Coiculescu; Gabriela","0","30","30","0","10","10","M||W}1630}1745}FURST}F206","","","","","FIN1001;;IDS1131|IDS1020;;ACC1002","","Introduction to the principles and techniques of corporate financial management; including financial analysis; firm value optimization and valuation models; capital structure; stock valuation leverage; dividend policy; the cost of capital; mergers IPOs and bankruptcy. Problems and applications will use commercially available computer software. Prerequisite(s): FIN 1001; IDS 1131 and IDS 1020; and ACC 1002 may be taken as prerequisite or corequisite.."
"90588","1408","FIN","261","Wilf","Corporate Finance","3","Coiculescu; Gabriela","0","30","30","0","10","10","M||W}1845}2000}FURST}","","","","","FIN1001;;IDS1131|IDS1020;;ACC1002","","Introduction to the principles and techniques of corporate financial management; including financial analysis; firm value optimization and valuation models; capital structure; stock valuation leverage; dividend policy; the cost of capital; mergers IPOs and bankruptcy. Problems and applications will use commercially available computer software. Prerequisite(s): FIN 1001; IDS 1131 and IDS 1020; and ACC 1002 may be taken as prerequisite or corequisite.."
"90435","1408","FIN","F","Beren (Online)","Corporate Finance","3","Rosenfeld; Ahron","0","30","30","0","5","5","M||W}1640}1755}ON}LINE","","","","","FIN1001;;IDS1131|IDS1020;;ACC1002","","Introduction to the principles and techniques of corporate financial management; including financial analysis; firm value optimization and valuation models; capital structure; stock valuation leverage; dividend policy; the cost of capital; mergers IPOs and bankruptcy. Problems and applications will use commercially available computer software. Prerequisite(s): FIN 1001; IDS 1131 and IDS 1020; and ACC 1002 may be taken as prerequisite or corequisite.."
"92487","2221","FIN","331","Wilf","Money and Banking","3","Kahn; James","0","15","15","0","0","0","T||R}1500}1615}BELFHL}B823","","","ECO1010;;ECO1221","","","","Prerequisite(s): ECO 1010 or higher; or permission of the instructor. Crosslisted with ECO 1221."
"92486","2221","FIN","L","Beren","Money and Banking","3","Kahn; James","0","15","15","0","5","5","T||R}1150}1305}SCW}319","","","ECO1010;;ECO1221","","","","Prerequisite(s): ECO 1010 or higher; or permission of the instructor. Crosslisted with ECO 1221."
"90522","2409","FIN","241","Wilf","Advanced Corporate Finance (Capstone)","3","Ravid; S. Abraham","0","25","25","0","10","10","M||W}1630}1745}BELFHL}B411","","","FIN1408;;FIN2409","","","","Focuses on the corporate finance function and decision-making process. Examines advanced and specialized topics in finance. Evaluation of capital expenditure proposals; risk/return; diversification; capital structure; investment and financing decisions; capital markets; cash and credit management; mergers; acquisitions; LBOs; and global financial strategies. Lectures and assignments may utilize case presentations and independent research and writing. Prerequisite(s): FIN 1408; and foundation courses. Section information text: FIN 2409 is a required Capstone course for SENIORS ONLY."
"92836","2409","FIN","461","Wilf","Advanced Corporate Finance (Capstone)","3","Ravid; S. Abraham","0","25","25","0","10","10","W}1845}2115}BELFHL}B825","","","FIN1408;;FIN2409","","","","Focuses on the corporate finance function and decision-making process. Examines advanced and specialized topics in finance. Evaluation of capital expenditure proposals; risk/return; diversification; capital structure; investment and financing decisions; capital markets; cash and credit management; mergers; acquisitions; LBOs; and global financial strategies. Lectures and assignments may utilize case presentations and independent research and writing. Prerequisite(s): FIN 1408; and foundation courses."
"90516","2505","FIN","211","Wilf","Investment Analysis","3","Krausz; Joshua","0","30","30","0","10","10","M||W}1330}1445}BELFHL}B411","","","","","FIN1001;;IDS1131|IDS1020;;ACC1002","","Features and characteristics of available investment opportunities; fundamental principles for choosing sound investment vehicles to meet investor risk/return objectives. Stocks; bonds; warrants; convertibles; preferreds; municipal bonds; treasuries; options; and futures are defined and analyzed. Prerequisite(s): FIN 1001; IDS 1131 and IDS 1020; and ACC 1002 may be taken as prerequisite or corequisite. Section information text: Not Open to MYP Students"
"90490","2505","FIN","231","Wilf","Investment Analysis","3","Krausz; Joshua","0","30","30","0","10","10","M||W}1500}1615}BELFHL}B411","","","","","FIN1001;;IDS1131|IDS1020;;ACC1002","","Features and characteristics of available investment opportunities; fundamental principles for choosing sound investment vehicles to meet investor risk/return objectives. Stocks; bonds; warrants; convertibles; preferreds; municipal bonds; treasuries; options; and futures are defined and analyzed. Prerequisite(s): FIN 1001; IDS 1131 and IDS 1020; and ACC 1002 may be taken as prerequisite or corequisite."
"90589","2505","FIN","331","Wilf","Investment Analysis","3","Gu; Lifeng","0","30","30","0","10","10","T||R}1500}1615}GLUECK}G419","","","","","FIN1001;;IDS1131|IDS1020;;ACC1002","","Features and characteristics of available investment opportunities; fundamental principles for choosing sound investment vehicles to meet investor risk/return objectives. Stocks; bonds; warrants; convertibles; preferreds; municipal bonds; treasuries; options; and futures are defined and analyzed. Prerequisite(s): FIN 1001; IDS 1131 and IDS 1020; and ACC 1002 may be taken as prerequisite or corequisite."
"90447","2505","FIN","NPT","Beren","Investment Analysis","3","Krausz; Joshua","0","30","30","0","5","5","T}1500}1745}LEX215}","","","","","FIN1001;;IDS1131|IDS1020;;ACC1002","","Features and characteristics of available investment opportunities; fundamental principles for choosing sound investment vehicles to meet investor risk/return objectives. Stocks; bonds; warrants; convertibles; preferreds; municipal bonds; treasuries; options; and futures are defined and analyzed. Prerequisite(s): FIN 1001; IDS 1131 and IDS 1020; and ACC 1002 may be taken as prerequisite or corequisite."
"93225","2508","FIN","341","Wilf","Entrepreneurial Finance","3","Harrison; Andy Levi","0","30","30","0","10","10","T||R}1630}1745}TBA}","","","FIN1001|IDS1131","","","","How entrepreneurs secure financing for their business ventures: sources of funding such as investors; venture capital; SBA loans; asset-based financing; lines of credit. Creation of business plans and loan proposals; development of cash-flow projections; and the evaluation of loan requests by lender/investors. Prerequisite(s): FIN 1001 and IDS 1131."
"93248","2508","FIN","M","Beren","Entrepreneurial Finance","3","Dakhli; Anne Hanane","0","30","30","0","5","5","T||R}1335}1450}TBA}","","","FIN1001|IDS1131","","","","How entrepreneurs secure financing for their business ventures: sources of funding such as investors; venture capital; SBA loans; asset-based financing; lines of credit. Creation of business plans and loan proposals; development of cash-flow projections; and the evaluation of loan requests by lender/investors. Prerequisite(s): FIN 1001 and IDS 1131."
"90528","2949","FIN","561","Wilf","Real Estate Finance","3","Bandyopadhyay; Arka","0","30","30","0","10","10","R}1830}2000}FURST}F213","","","FIN1001;;IDS1131|IDS1020","","","","Examines the methods and techniques used by investors; developers; and lenders in evaluating income-producing real estate investment debt and equity investments. Students identify sources of capital and analyze the types of financing available in the real estate industry. Topics include mortgage instruments and notes; mortgage underwriting; the secondary mortgage market; and the construction loan. Prerequisite(s): FIN 1001; IDS 1131 and IDS 1020."
"90449","2949","FIN","P","Beren","Real Estate Finance","3","Stern; Amit","0","15","15","0","5","5","T||R}1630}1745}SCW}301","","","FIN1001;;IDS1131|IDS1020","","","","Examines the methods and techniques used by investors; developers; and lenders in evaluating income-producing real estate investment debt and equity investments. Students identify sources of capital and analyze the types of financing available in the real estate industry. Topics include mortgage instruments and notes; mortgage underwriting; the secondary mortgage market; and the construction loan. Prerequisite(s): FIN 1001; IDS 1131 and IDS 1020."
"90503","3510","FIN","311","Wilf","Options and Futures","3","Gill; Balbinder Singh","0","30","30","0","10","10","T||R}1330}1500}FURST}","","","","","FIN2505","","Comprehensive overview of options and futures and other derivative assets. The market microstructure for derivatives and its evolution; trading applications; exchange operations. Trading mechanics; hedging and speculation; price forecasting; testing and optimizing trading systems; performance spreading; and option pricing theory. Students implement futures pricing; hedging; and valuation using simulation and real-time; Web-based database resources. Prerequisite(s): FIN 2505; and foundation courses may be taken as prerequisites or corequisites. Section information text: Not Open to MYP Students"
"92459","3510","FIN","331","Wilf","Options and Futures","3","Gill; Balbinder Singh","0","30","30","0","10","10","T||R}1500}1615}FURST}F307","","","","","FIN2505","","Comprehensive overview of options and futures and other derivative assets. The market microstructure for derivatives and its evolution; trading applications; exchange operations. Trading mechanics; hedging and speculation; price forecasting; testing and optimizing trading systems; performance spreading; and option pricing theory. Students implement futures pricing; hedging; and valuation using simulation and real-time; Web-based database resources. Prerequisite(s): FIN 2505; and foundation courses may be taken as prerequisites or corequisites."
"90856","3510","FIN","E1","Beren","Options and Futures","3","Rosenfeld; Ahron","0","30","30","0","5","5","M||W}1510}1625}ON}LINE","","","","","FIN2505","","Comprehensive overview of options and futures and other derivative assets. The market microstructure for derivatives and its evolution; trading applications; exchange operations. Trading mechanics; hedging and speculation; price forecasting; testing and optimizing trading systems; performance spreading; and option pricing theory. Students implement futures pricing; hedging; and valuation using simulation and real-time; Web-based database resources. Prerequisite(s): FIN 2505; and foundation courses may be taken as prerequisites or corequisites."
"90496","3720","FIN","361","Wilf","Fixed Income Securities","3","Gill; Balbinder Singh","0","30","30","0","10","10","T||R}1845}2000}GLUECK}","","","","","ACC1002;;FIN1001;;IDS1131;;IDS1020","","Fixed income markets are much more important than equity markets. This course presents basic; non-complex; principles of pricing models for fixed income securities as well as public policy issues related to fixed income markets. Securities covered include government securities; municipal debt; corporate and junk bonds as well as some derivatives; mortgage backed and asset backed securities. The impact of the recent crisis on fixed income markets is analyzed. Prerequisite(s): ACC 1002; FIN 1001; IDS 1131; and IDS 1020 may be taken as prerequisite or corequisite."
"90533","3784","FIN","361","Wilf","Angel and Venture Capital Investing","3","Bellows; Moshe Z.","0","8","8","0","5","5","T}1900}2130}TBA}","","","FIN1001|IDS1131;;ENT1020|MAN1020","","","","This dynamic course explores the fundamentals of angel and venture investing. From sourcing deals; evaluation; structure; follow on and exit; this course; taught by two industry veterans with broad pedigree and experience; shares practical; experiential; soft and hard skills of the start-up ecosystem. Crosslisted with ENT 3784. Prerequisite(s): FIN 1001 and IDS 1131; and ENT 1020 or MAN 1020."
"90448","3784","FIN","RT","Beren","Angel and Venture Capital Investing","3","Bellows; Moshe Z.","0","7","7","0","15","15","T}1900}2130}SCW}102","","","FIN1001|IDS1131;;ENT1020|MAN1020","","","","This dynamic course explores the fundamentals of angel and venture investing. From sourcing deals; evaluation; structure; follow on and exit; this course; taught by two industry veterans with broad pedigree and experience; shares practical; experiential; soft and hard skills of the start-up ecosystem. Crosslisted with ENT 3784. Prerequisite(s): FIN 1001 and IDS 1131; and ENT 1020 or MAN 1020."
"90491","3851","FIN","241","Wilf","Financial Statement Analysis","3","Staff","0","15","15","0","10","10","M||W}1630}1745}FURST}F305","HONR","Honors Course","ACC1002;;FIN1001|IDS1131|ACC3851","","","","Designed primarily for non-Accounting majors. Methods of communicating information about financing and operating activities of corporations; and techniques for analyzing and evaluating that information. Prerequisite(s): ACC 1002; FIN 1001 and IDS 1131. Crosslisted with ACC 3851."
"90660","1020","FYWR","211","Wilf","First Year Writing","3","Trimboli; Brian Michael","0","15","15","0","5","5","M||W}1330}1445}FURST}F210","","","","","","","First Year Writing introduces students to college-level writing and prepares them for all subsequent academic work by also deepening reading comprehension and critical thinking skills. Every section of this course emphasizes the writing process to develop strategies for the invention; exploration; and revision of written work. First Year Writing encourages rhetorical flexibility and helps students integrate and build on outside ideas in order to consider a topic from different viewpoints and learn how to properly document sources. FYWR 1020 is required for all incoming students. Section information text: Not Open to MYP Students."
"90720","1020","FYWR","231","Wilf","First Year Writing","3","Shanafelt; Carrie Deanne","0","15","15","0","5","5","M||W}1500}1615}FURST}","","","","","","","First Year Writing introduces students to college-level writing and prepares them for all subsequent academic work by also deepening reading comprehension and critical thinking skills. Every section of this course emphasizes the writing process to develop strategies for the invention; exploration; and revision of written work. First Year Writing encourages rhetorical flexibility and helps students integrate and build on outside ideas in order to consider a topic from different viewpoints and learn how to properly document sources. FYWR 1020 is required for all incoming students."
"92842","1020","FYWR","232","Wilf","First Year Writing: ESL","3","Silbermintz; Norma","0","15","15","0","5","5","M||W}1500}1615}FURST}F217","","","","","","","First Year Writing introduces students to college-level writing and prepares them for all subsequent academic work by also deepening reading comprehension and critical thinking skills. Every section of this course emphasizes the writing process to develop strategies for the invention; exploration; and revision of written work. First Year Writing encourages rhetorical flexibility and helps students integrate and build on outside ideas in order to consider a topic from different viewpoints and learn how to properly document sources. FYWR 1020 is required for all incoming students."
"90662","1020","FYWR","241","Wilf","First Year Writing","3","Trimboli; Brian Michael","0","15","15","0","5","5","M||W}1630}1745}FURST}F217","","","","","","","First Year Writing introduces students to college-level writing and prepares them for all subsequent academic work by also deepening reading comprehension and critical thinking skills. Every section of this course emphasizes the writing process to develop strategies for the invention; exploration; and revision of written work. First Year Writing encourages rhetorical flexibility and helps students integrate and build on outside ideas in order to consider a topic from different viewpoints and learn how to properly document sources. FYWR 1020 is required for all incoming students."
"90665","1020","FYWR","242","Wilf","First Year Writing:ESL","3","Silbermintz; Norma","0","15","15","0","5","5","M||W}1630}1745}FURST}F217","","","","","","","First Year Writing introduces students to college-level writing and prepares them for all subsequent academic work by also deepening reading comprehension and critical thinking skills. Every section of this course emphasizes the writing process to develop strategies for the invention; exploration; and revision of written work. First Year Writing encourages rhetorical flexibility and helps students integrate and build on outside ideas in order to consider a topic from different viewpoints and learn how to properly document sources. FYWR 1020 is required for all incoming students. Section information text: Students must meet with ESL Coordinator"
"90663","1020","FYWR","331","Wilf","First Year Writing","3","Puretz; David Eli","0","15","15","0","5","5","T||R}1500}1615}FURST}F211","","","","","","","First Year Writing introduces students to college-level writing and prepares them for all subsequent academic work by also deepening reading comprehension and critical thinking skills. Every section of this course emphasizes the writing process to develop strategies for the invention; exploration; and revision of written work. First Year Writing encourages rhetorical flexibility and helps students integrate and build on outside ideas in order to consider a topic from different viewpoints and learn how to properly document sources. FYWR 1020 is required for all incoming students."
"90596","1020","FYWR","333","Wilf","First Year Writing","3","Mandel; Michael Walter","0","20","20","0","0","0","T||R}1430}1545}FURST}F316","KZAS","Katz AS Program","","","","","First Year Writing introduces students to college-level writing and prepares them for all subsequent academic work by also deepening reading comprehension and critical thinking skills. Every section of this course emphasizes the writing process to develop strategies for the invention; exploration; and revision of written work. First Year Writing encourages rhetorical flexibility and helps students integrate and build on outside ideas in order to consider a topic from different viewpoints and learn how to properly document sources. FYWR 1020 is required for all incoming students. Section information text: Only open to Katz Associates Program students."
"90661","1020","FYWR","341","Wilf","First Year Writing","3","Staff","0","15","15","0","5","5","T||R}1630}1745}FURST}F211","","","","","","","First Year Writing introduces students to college-level writing and prepares them for all subsequent academic work by also deepening reading comprehension and critical thinking skills. Every section of this course emphasizes the writing process to develop strategies for the invention; exploration; and revision of written work. First Year Writing encourages rhetorical flexibility and helps students integrate and build on outside ideas in order to consider a topic from different viewpoints and learn how to properly document sources. FYWR 1020 is required for all incoming students."
"90664","1020","FYWR","361","Wilf","First Year Writing","3","Puretz; David Eli","0","15","15","0","5","5","T||R}1845}2000}FURST}F211","","","","","","","First Year Writing introduces students to college-level writing and prepares them for all subsequent academic work by also deepening reading comprehension and critical thinking skills. Every section of this course emphasizes the writing process to develop strategies for the invention; exploration; and revision of written work. First Year Writing encourages rhetorical flexibility and helps students integrate and build on outside ideas in order to consider a topic from different viewpoints and learn how to properly document sources. FYWR 1020 is required for all incoming students."
"90805","1010","HEB","331","Wilf (Online)","Hebrew Level I","2","Staff","0","20","20","0","0","0","R}1500}1615}ON}LINE","","","","","","","The course is designed to introduce students to the foundations of Hebrew grammar and to a basic vocabulary that they will use to develop the ability to understand simple oral and written conversations and short stories; and to produce simple; well-built functional sentences in Hebrew. A variety of Jewish resources will be used to enhance student development of Hebrew language skills as well as their understanding of the major role Hebrew plays in Jewish culture."
"90688","1010","HEB","ONL","Wilf (Online)","Hebrew Level I","2","Staff","0","29","29","0","0","0","}N/A}N/A}ON}LINE","","","","","","","The course is designed to introduce students to the foundations of Hebrew grammar and to a basic vocabulary that they will use to develop the ability to understand simple oral and written conversations and short stories; and to produce simple; well-built functional sentences in Hebrew. A variety of Jewish resources will be used to enhance student development of Hebrew language skills as well as their understanding of the major role Hebrew plays in Jewish culture."
"90811","1020","HEB","ONB","Wilf (Online)","Hebrew Level II","2","Staff","0","20","20","0","0","0","}N/A}N/A}ON}LINE","","","HEB1010","","","","Built upon students' elementary knowledge of Hebrew language this course is designed to continue to develop their lexical and grammatical proficiency. During the course students will encounter increasingly complex grammatical and textual materials that will help them develop a solid reading comprehension ability as well as oral and written communication skills. Classical texts will play a role in expanding students' vocabulary and appreciation of Hebrew in Jewish life. Prerequisite(s): HEB 1010."
"93117","1020","HEB","ONC","Wilf (Online)","Hebrew Level II","2","Staff","0","20","20","0","0","0","}N/A}N/A}ON}LINE","","","HEB1010","","","","Built upon students' elementary knowledge of Hebrew language this course is designed to continue to develop their lexical and grammatical proficiency. During the course students will encounter increasingly complex grammatical and textual materials that will help them develop a solid reading comprehension ability as well as oral and written communication skills. Classical texts will play a role in expanding students' vocabulary and appreciation of Hebrew in Jewish life. Prerequisite(s): HEB 1010."
"90708","1020","HEB","ONL","Wilf (Online)","Hebrew Level II","2","Staff","0","20","20","0","0","0","}N/A}N/A}ON}LINE","","","HEB1010","","","","Built upon students' elementary knowledge of Hebrew language this course is designed to continue to develop their lexical and grammatical proficiency. During the course students will encounter increasingly complex grammatical and textual materials that will help them develop a solid reading comprehension ability as well as oral and written communication skills. Classical texts will play a role in expanding students' vocabulary and appreciation of Hebrew in Jewish life. Prerequisite(s): HEB 1010."
"90807","1030","HEB","331","Wilf (Online)","Hebrew Level III","2","Staff","0","20","20","0","0","0","R}1500}1615}ON}LINE","","","HEB1020","","","","Designed to review and strengthen existing foundations of Hebrew; this course introduces student to increasingly complex textual materials including modern Hebrew poetry. The encounters with these materials will enable students to develop higher level reading comprehension strategies; enlarge their active vocabulary; enhance their grammatical skills; develop their ability to discuss a great variety of Hebrew texts verbally and in writing; and enrich their understanding of modern Israel. Prerequisite(s): HEB 1020."
"93116","1030","HEB","ONA","Wilf (Online)","Hebrew Level III","2","Staff","0","20","20","0","0","0","}N/A}N/A}ON}LINE","","","HEB1020","","","","Designed to review and strengthen existing foundations of Hebrew; this course introduces student to increasingly complex textual materials including modern Hebrew poetry. The encounters with these materials will enable students to develop higher level reading comprehension strategies; enlarge their active vocabulary; enhance their grammatical skills; develop their ability to discuss a great variety of Hebrew texts verbally and in writing; and enrich their understanding of modern Israel. Prerequisite(s): HEB 1020."
"90812","1030","HEB","ONB","Wilf (Online)","Hebrew Level III","2","Staff","0","20","20","0","0","0","}N/A}N/A}ON}LINE","","","HEB1020","","","","Designed to review and strengthen existing foundations of Hebrew; this course introduces student to increasingly complex textual materials including modern Hebrew poetry. The encounters with these materials will enable students to develop higher level reading comprehension strategies; enlarge their active vocabulary; enhance their grammatical skills; develop their ability to discuss a great variety of Hebrew texts verbally and in writing; and enrich their understanding of modern Israel. Prerequisite(s): HEB 1020."
"90808","1030","HEB","ONC","Wilf (Online)","Hebrew Level III","2","Staff","0","32","32","0","0","0","}N/A}N/A}ON}LINE","","","HEB1020","","","","Designed to review and strengthen existing foundations of Hebrew; this course introduces student to increasingly complex textual materials including modern Hebrew poetry. The encounters with these materials will enable students to develop higher level reading comprehension strategies; enlarge their active vocabulary; enhance their grammatical skills; develop their ability to discuss a great variety of Hebrew texts verbally and in writing; and enrich their understanding of modern Israel. Prerequisite(s): HEB 1020."
"90809","1030","HEB","OND","Wilf (Online)","Hebrew Level III","2","Staff","0","20","20","0","0","0","}N/A}N/A}ON}LINE","","","HEB1020","","","","Designed to review and strengthen existing foundations of Hebrew; this course introduces student to increasingly complex textual materials including modern Hebrew poetry. The encounters with these materials will enable students to develop higher level reading comprehension strategies; enlarge their active vocabulary; enhance their grammatical skills; develop their ability to discuss a great variety of Hebrew texts verbally and in writing; and enrich their understanding of modern Israel. Prerequisite(s): HEB 1020."
"90810","1030","HEB","ONE","Wilf (Online)","Hebrew Level III","2","Staff","0","20","20","0","0","0","}N/A}N/A}ON}LINE","","","HEB1020","","","","Designed to review and strengthen existing foundations of Hebrew; this course introduces student to increasingly complex textual materials including modern Hebrew poetry. The encounters with these materials will enable students to develop higher level reading comprehension strategies; enlarge their active vocabulary; enhance their grammatical skills; develop their ability to discuss a great variety of Hebrew texts verbally and in writing; and enrich their understanding of modern Israel. Prerequisite(s): HEB 1020."
"90689","1030","HEB","ONL","Wilf (Online)","Hebrew Level III","2","Staff","0","20","20","0","0","0","}N/A}N/A}ON}LINE","","","HEB1020","","","","Designed to review and strengthen existing foundations of Hebrew; this course introduces student to increasingly complex textual materials including modern Hebrew poetry. The encounters with these materials will enable students to develop higher level reading comprehension strategies; enlarge their active vocabulary; enhance their grammatical skills; develop their ability to discuss a great variety of Hebrew texts verbally and in writing; and enrich their understanding of modern Israel. Prerequisite(s): HEB 1020."
"90844","1040","HEB","341","Wilf","Readings in Biblical Hebrew","3","Adler; Ari","0","20","20","0","0","0","T||R}1630}1745}FURST}F207","","","HEB1030","","","","This course will be based on readings in different genres of biblical texts; through which students will gain and reinforce knowledge of Hebrew language and grammar; and develop greater sophistication in their ability to read. Prerequisite(s): HEB 1030 or by assignment."
"92525","1001","HEBR","C","Beren","Basic Hebrew Language I","2","Perlman; Chani","0","25","25","0","5","5","M||W}1155}1310}SCW}619","","","","","","","The main focus of this course is appreciating the Divine Hebrew word. This will be accomplished through phonetic reading; language acquisition and an understanding of the religious significance of the texts studied. Students will pay close attention to the specific letters and words used in Tanach. This will enable them to understand the text more fully. In doing so; students will process how these texts connect us to our Torah. Section information text: By assignment only."
"92526","1002","HEBR","A","Beren","Basic Hebrew Language II","2","Goldwicht; Hilla","0","20","20","0","5","5","M||W}0900}1015}SCW}818","","","","","","","By utilizing texts that are integral to our daily routines; such as the Shmoneh Esrei (Amidah); we build a language curriculum that is not only practical but deeply meaningful. The Shmoneh Esrei serves as a rich foundation for vocabulary acquisition and grammar development. Each prayer encapsulates a myriad of words and grammatical structures that are relevant to both ancient and modern Hebrew usage. In this course; special emphasis will be given to translating what we know from traditional sources to modern Hebrew usage. By delving into these prayers; learners not only expand their linguistic proficiency but also deepen their understanding of Jewish concepts and values. Section information text: By assignment only."
"92042","1010","HEBR","NT","Beren","Hebrew Level I","1","Staff","0","20","20","0","5","5","T}1500}1615}ON}LINE","","","","","","","By assignment only."
"93263","1010","HEBR","TB1","Beren (Online)","Hebrew Level I","1","Staff","0","20","20","0","5","5","}N/A}N/A}ON}LINE","","","","","","","By assignment only."
"91691","1020","HEBR","NT","Beren (Online)","Hebrew Level II","2","Cohen; Esther","0","20","20","0","5","5","T}1500}1615}ON}LINE","","","HEBR1010|HEBR1010","","","","By assignment only. Prerequisite(s): HEBR 1010. Section information text: Pre-req HEBR 1010."
"91654","1020","HEBR","TB1","Beren (Online)","Hebrew Level II","2","Staff","0","20","20","0","5","5","}N/A}N/A}ON}LINE","","","HEBR1010|HEBR1010","","","","By assignment only. Prerequisite(s): HEBR 1010. Section information text: Pre-req HEBR 1010."
"91658","1030","HEBR","NT","Beren (Online)","Hebrew Level III","2","Staff","0","20","20","0","5","5","T}1500}1615}ON}LINE","","","HEBR1020","","","","By assignment only. Prerequisite(s): HEBR 1020. Section information text: By assignment only."
"91656","1030","HEBR","TB1","Beren (Online)","Hebrew Level III","2","Staff","0","20","20","0","5","5","}N/A}N/A}ON}LINE","","","HEBR1020","","","","By assignment only. Prerequisite(s): HEBR 1020. Section information text: By assignment only."
"91657","1030","HEBR","TB2","Beren (Online)","Hebrew Level III","2","Staff","0","20","20","0","5","5","}N/A}N/A}ON}LINE","","","HEBR1020","","","","By assignment only. Prerequisite(s): HEBR 1020. Section information text: By assignment only."
"91690","1030","HEBR","TB3","Beren (Online)","Hebrew Level III","2","Staff","0","20","20","0","5","5","}N/A}N/A}ON}LINE","","","HEBR1020","","","","By assignment only. Prerequisite(s): HEBR 1020. Section information text: By assignment only."
"92519","1240","HEBR","K","Beren","Topics for Bible in Hebrew","2","Rosensweig; Smadar","0","15","15","0","3","3","T||R}1025}1140}SCW}406","","","HEBR1211|HEBR1221;;BBLE2220","","","","An advanced Bible course conducted entirely in Hebrew using the Ivrit B'Ivrit [Hebrew-in-Hebrew] immersion methodology. Emphasizes Hebrew language proficiency and exegetical skills. Topics vary by semester. Cross-listed with an advanced-level Bible course. May not be repeated for credit. Prerequisite(s): Placement via the Hebrew Placement Exam at the HEBR 1211 or HEBR 1221 level; or departmental permission. Section information text: Cross-listed with BBLE 2220."
"93279","1250","HEBR","B","Beren","Topics in Jewish Thought in Hebrew","2","Goldwicht; Hilla","0","20","20","0","5","5","M||W}1025}1140}SCW}818","","","HEBR1030","","","","This course is a systematic introduction to the central texts; questions; and figures of classical Jewish thought; from the Geonic period through the early modern era. The course is organized around the perennial questions of Jewish theology and philosophy: What are the binding beliefs of the Jewish faith? What can we know about G-d; and how do we speak of the Divine? Why did G-d create the world; and what is the human being's place within it? What is the nature and purpose of Torah and mitzvot? How do teshuvah; tefillah; and the cultivation of character transform a person? What awaits the soul after death; and what will the messianic era bring? Primary sources are drawn from the foundational works of Jewish philosophy and mussar: the Rambam's Mishneh Torah and Moreh Nevukhim; the Kuzari of R. Yehuda HaLevi; the Chovot HaLevavot of R. Bachya ibn Paquda; Ramban's writings; the Ramchal's Mesillat Yesharim; and others. All primary texts are read in the original Hebrew. The course is conducted in Hebrew; close reading in the original is essential. Prerequisite(s): HEBR 1030 or by placement via the Hebrew Placement Exam."
"93280","1260","HEBR","C","Beren","Topics in Hebrew Literature in Hebrew","2","Goldwicht; Hilla","0","20","20","0","5","5","M||W}1155}1310}SCW}818","","","HEBR1030","","","","This course offers a broad survey of Hebrew literature from its biblical roots through the contemporary period; tracing the extraordinary journey of a language and its literature across more than three millennia. Students will engage with poetry; prose; and drama drawn from the medieval Andalusian tradition; the nineteenth-century Haskalah (Jewish Enlightenment); the Zionist literary renaissance; the generation of Israeli statehood; and the vibrant; multicultural landscape of Hebrew writing today. All primary texts are read in the original Hebrew; secondary critical materials are available in both Hebrew and English. The course foregrounds questions of language; memory; identity; and place; examining how Hebrew writers have wrestled with exile and return; tradition and modernity; collective experience and individual voice. No single ideological or aesthetic framework governs our reading; instead; the course cultivates the skill of close literary analysis alongside an awareness of the historical forces that shaped each text. Taught in Hebrew; with primary source readings and discussion in Hebrew; this course is suitable for advanced undergraduate students who have placed into Ivrit b'Ivrit or have completed HEBR 1030. Prerequisite(s): HEBR 1030 or by placement via the Hebrew Placement Exam."
"91990","1040","HES","JS2","Wilf","Hebrew Language and Literature","1","Staff","0","100","100","0","0","0","}N/A}N/A}TBA}","","","","","","","This course indicates block transfer credit granted for courses taken in the JSS undergraduate Torah studies program. The JSS program is a comprehensive program for students seeking to improve and expand their skills and knowledge of Jewish studies on either the beginning or intermediate level and teaches the fundamentals of Jewish scholarship and heritage through a unique curriculum and exciting out-of-classroom experiences. Courses cover Hebrew language; Bible; Mishnah & Talmud; and Jewish History; Philosophy; Laws; & Customs."
"91991","1040","HES","JS3","Wilf","Hebrew Language and Literature","1","Staff","0","500","500","0","0","0","}N/A}N/A}TBA}","","","","","","","This course indicates block transfer credit granted for courses taken in the JSS undergraduate Torah studies program. The JSS program is a comprehensive program for students seeking to improve and expand their skills and knowledge of Jewish studies on either the beginning or intermediate level and teaches the fundamentals of Jewish scholarship and heritage through a unique curriculum and exciting out-of-classroom experiences. Courses cover Hebrew language; Bible; Mishnah & Talmud; and Jewish History; Philosophy; Laws; & Customs."
"91992","1040","HES","JS4","Wilf","Hebrew Language and Literature","1","Staff","0","500","500","0","0","0","}N/A}N/A}TBA}","","","","","","","This course indicates block transfer credit granted for courses taken in the JSS undergraduate Torah studies program. The JSS program is a comprehensive program for students seeking to improve and expand their skills and knowledge of Jewish studies on either the beginning or intermediate level and teaches the fundamentals of Jewish scholarship and heritage through a unique curriculum and exciting out-of-classroom experiences. Courses cover Hebrew language; Bible; Mishnah & Talmud; and Jewish History; Philosophy; Laws; & Customs."
"90868","1140","HES","MY1","Wilf","Hebrew Language and Literature","1","Staff","0","500","500","0","0","0","}N/A}N/A}TBA}","","","","","","","This course indicates block transfer credit granted for courses taken in the MYP undergraduate Torah studies program. The MYP program focuses on analysis of Talmudic texts and commentaries in the original Hebrew and Aramaic; discussion of their cultural implications."
